support,pattern
15,"[28, 18, 10]"
20,"[28, 18, 70]"
15,"[28, 18, 69]"
15,"[28, 18, 56]"
17,"[28, 18, 25]"
17,"[28, 18, 48]"
16,"[28, 18, 28]"
13,"[28, 18, 35]"
12,"[28, 18, 58]"
12,"[28, 18, 49]"
12,"[28, 18, 55]"
13,"[28, 18, 4]"
12,"[28, 18, 34]"
14,"[28, 18, 33]"
14,"[28, 18, 37]"
13,"[28, 18, 54]"
14,"[28, 18, 32]"
12,"[28, 18, 20]"
20,"[28, 8]"
15,"[28, 8, 8]"
16,"[28, 8, 18]"
19,"[28, 8, 27]"
18,"[28, 8, 17]"
17,"[28, 8, 0]"
20,"[28, 8, 29]"
17,"[28, 8, 6]"
16,"[28, 8, 10]"
19,"[28, 8, 70]"
16,"[28, 8, 69]"
12,"[28, 8, 12]"
16,"[28, 8, 56]"
17,"[28, 8, 25]"
16,"[28, 8, 48]"
17,"[28, 8, 28]"
12,"[28, 8, 35]"
13,"[28, 8, 4]"
13,"[28, 8, 34]"
15,"[28, 8, 33]"
12,"[28, 8, 37]"
14,"[28, 8, 54]"
16,"[28, 8, 32]"
25,"[28, 27]"
23,"[28, 27, 17]"
19,"[28, 27, 0]"
25,"[28, 27, 29]"
20,"[28, 27, 6]"
12,"[28, 27, 8]"
16,"[28, 27, 10]"
24,"[28, 27, 70]"
20,"[28, 27, 69]"
13,"[28, 27, 12]"
15,"[28, 27, 56]"
17,"[28, 27, 25]"
17,"[28, 27, 48]"
18,"[28, 27, 28]"
15,"[28, 27, 35]"
12,"[28, 27, 58]"
12,"[28, 27, 49]"
13,"[28, 27, 55]"
16,"[28, 27, 4]"
18,"[28, 27, 27]"
15,"[28, 27, 34]"
17,"[28, 27, 33]"
14,"[28, 27, 37]"
14,"[28, 27, 54]"
12,"[28, 27, 42]"
12,"[28, 27, 18]"
13,"[28, 27, 32]"
12,"[28, 27, 20]"
29,"[28, 17]"
20,"[28, 17, 0]"
26,"[28, 17, 29]"
24,"[28, 17, 6]"
14,"[28, 17, 8]"
15,"[28, 17, 10]"
27,"[28, 17, 70]"
20,"[28, 17, 69]"
13,"[28, 17, 12]"
15,"[28, 17, 56]"
18,"[28, 17, 25]"
20,"[28, 17, 48]"
19,"[28, 17, 28]"
20,"[28, 17, 17]"
13,"[28, 17, 35]"
13,"[28, 17, 49]"
15,"[28, 17, 55]"
18,"[28, 17, 4]"
19,"[28, 17, 27]"
15,"[28, 17, 34]"
17,"[28, 17, 33]"
15,"[28, 17, 37]"
16,"[28, 17, 54]"
12,"[28, 17, 42]"
12,"[28, 17, 18]"
14,"[28, 17, 32]"
13,"[28, 17, 20]"
25,"[28, 0]"
13,"[28, 0, 3]"
21,"[28, 0, 29]"
22,"[28, 0, 6]"
14,"[28, 0, 8]"
15,"[28, 0, 10]"
25,"[28, 0, 70]"
18,"[28, 0, 69]"
13,"[28, 0, 12]"
16,"[28, 0, 56]"
18,"[28, 0, 25]"
21,"[28, 0, 48]"
17,"[28, 0, 28]"
18,"[28, 0, 17]"
12,"[28, 0, 58]"
14,"[28, 0, 49]"
16,"[28, 0, 55]"
16,"[28, 0, 4]"
17,"[28, 0, 27]"
13,"[28, 0, 34]"
16,"[28, 0, 33]"
14,"[28, 0, 37]"
19,"[28, 0, 0]"
16,"[28, 0, 54]"
12,"[28, 0, 18]"
12,"[28, 0, 32]"
13,"[28, 3]"
30,"[28, 29]"
22,"[28, 29, 6]"
13,"[28, 29, 8]"
14,"[28, 29, 10]"
27,"[28, 29, 70]"
19,"[28, 29, 69]"
13,"[28, 29, 12]"
14,"[28, 29, 56]"
12,"[28, 29, 62]"
18,"[28, 29, 25]"
19,"[28, 29, 48]"
18,"[28, 29, 28]"
20,"[28, 29, 17]"
13,"[28, 29, 35]"
14,"[28, 29, 49]"
15,"[28, 29, 55]"
18,"[28, 29, 4]"
14,"[28, 29, 34]"
17,"[28, 29, 33]"
14,"[28, 29, 37]"
21,"[28, 29, 29]"
19,"[28, 29, 0]"
15,"[28, 29, 54]"
12,"[28, 29, 42]"
12,"[28, 29, 18]"
16,"[28, 29, 27]"
12,"[28, 29, 20]"
29,"[28, 6]"
13,"[28, 6, 8]"
14,"[28, 6, 10]"
28,"[28, 6, 70]"
18,"[28, 6, 69]"
13,"[28, 6, 12]"
13,"[28, 6, 56]"
16,"[28, 6, 25]"
20,"[28, 6, 48]"
14,"[28, 6, 28]"
21,"[28, 6, 17]"
12,"[28, 6, 58]"
15,"[28, 6, 49]"
18,"[28, 6, 55]"
16,"[28, 6, 6]"
17,"[28, 6, 4]"
16,"[28, 6, 27]"
23,"[28, 6, 29]"
15,"[28, 6, 33]"
20,"[28, 6, 0]"
17,"[28, 6, 54]"
12,"[28, 6, 42]"
12,"[28, 6, 32]"
22,"[28, 10]"
21,"[28, 10, 70]"
17,"[28, 10, 69]"
14,"[28, 10, 12]"
13,"[28, 10, 56]"
16,"[28, 10, 25]"
16,"[28, 10, 48]"
16,"[28, 10, 28]"
15,"[28, 10, 17]"
14,"[28, 10, 35]"
13,"[28, 10, 49]"
12,"[28, 10, 55]"
14,"[28, 10, 6]"
12,"[28, 10, 34]"
15,"[28, 10, 33]"
19,"[28, 10, 29]"
15,"[28, 10, 0]"
14,"[28, 10, 4]"
17,"[28, 10, 54]"
12,"[28, 10, 42]"
12,"[28, 10, 8]"
12,"[28, 10, 18]"
13,"[28, 10, 27]"
12,"[28, 10, 32]"
20,"[28, 12]"
17,"[28, 12, 70]"
13,"[28, 12, 69]"
15,"[28, 12, 42]"
12,"[28, 12, 13]"
13,"[28, 12, 53]"
12,"[28, 12, 32]"
15,"[28, 51]"
12,"[28, 51, 25]"
13,"[28, 51, 70]"
12,"[28, 51, 29]"
21,"[28, 56]"
15,"[28, 56, 25]"
17,"[28, 56, 48]"
13,"[28, 56, 28]"
12,"[28, 56, 17]"
20,"[28, 56, 70]"
12,"[28, 56, 55]"
13,"[28, 56, 6]"
15,"[28, 56, 69]"
12,"[28, 56, 27]"
16,"[28, 56, 29]"
12,"[28, 56, 10]"
12,"[28, 56, 56]"
12,"[28, 56, 34]"
14,"[28, 56, 33]"
14,"[28, 56, 0]"
15,"[28, 56, 54]"
18,"[28, 35]"
15,"[28, 35, 58]"
12,"[28, 35, 62]"
12,"[28, 35, 49]"
18,"[28, 35, 70]"
14,"[28, 35, 48]"
15,"[28, 35, 17]"
15,"[28, 35, 69]"
12,"[28, 35, 27]"
15,"[28, 35, 29]"
13,"[28, 35, 33]"
14,"[28, 35, 28]"
13,"[28, 35, 25]"
13,"[28, 35, 54]"
18,"[28, 58]"
12,"[28, 58, 49]"
18,"[28, 58, 70]"
14,"[28, 58, 48]"
14,"[28, 58, 17]"
12,"[28, 58, 6]"
15,"[28, 58, 69]"
12,"[28, 58, 33]"
12,"[28, 58, 28]"
12,"[28, 58, 25]"
14,"[28, 58, 29]"
13,"[28, 58, 54]"
22,"[28, 49]"
20,"[28, 49, 70]"
17,"[28, 49, 49]"
18,"[28, 49, 48]"
16,"[28, 49, 55]"
16,"[28, 49, 17]"
16,"[28, 49, 6]"
16,"[28, 49, 69]"
12,"[28, 49, 28]"
12,"[28, 49, 25]"
14,"[28, 49, 33]"
14,"[28, 49, 27]"
17,"[28, 49, 29]"
15,"[28, 49, 0]"
16,"[28, 49, 54]"
21,"[28, 55]"
14,"[28, 55, 17]"
12,"[28, 55, 6]"
14,"[28, 55, 70]"
12,"[28, 55, 0]"
14,"[28, 55, 29]"
20,"[28, 4]"
13,"[28, 4, 17]"
12,"[28, 4, 27]"
19,"[28, 4, 29]"
14,"[28, 4, 4]"
14,"[28, 4, 10]"
19,"[28, 4, 70]"
12,"[28, 4, 25]"
15,"[28, 4, 48]"
12,"[28, 4, 69]"
14,"[28, 4, 0]"
15,"[28, 4, 6]"
12,"[28, 4, 55]"
12,"[28, 4, 54]"
21,"[28, 34]"
18,"[28, 34, 33]"
17,"[28, 34, 28]"
16,"[28, 34, 25]"
16,"[28, 34, 48]"
19,"[28, 34, 70]"
12,"[28, 34, 26]"
12,"[28, 34, 50]"
13,"[28, 34, 37]"
16,"[28, 34, 29]"
15,"[28, 34, 69]"
16,"[28, 34, 17]"
14,"[28, 34, 0]"
13,"[28, 34, 6]"
16,"[28, 34, 54]"
16,"[28, 34, 32]"
12,"[28, 34, 18]"
12,"[28, 34, 8]"
13,"[28, 34, 27]"
14,"[28, 34, 20]"
16,"[28, 13]"
14,"[28, 13, 53]"
15,"[28, 13, 70]"
12,"[28, 13, 69]"
21,"[28, 53]"
19,"[28, 53, 70]"
17,"[28, 53, 69]"
15,"[28, 53, 54]"
13,"[28, 53, 29]"
13,"[28, 53, 28]"
13,"[28, 53, 25]"
13,"[28, 53, 33]"
13,"[28, 53, 48]"
12,"[28, 53, 34]"
12,"[28, 16]"
12,"[28, 14]"
12,"[28, 14, 29]"
12,"[28, 14, 70]"
34,[54]
16,"[54, 62]"
15,"[54, 62, 54]"
15,"[54, 62, 70]"
13,"[54, 62, 48]"
13,"[54, 62, 0]"
15,"[54, 62, 29]"
13,"[54, 62, 6]"
25,"[54, 28]"
20,"[54, 28, 54]"
24,"[54, 28, 70]"
17,"[54, 28, 69]"
19,"[54, 28, 25]"
15,"[54, 28, 28]"
18,"[54, 28, 48]"
16,"[54, 28, 20]"
13,"[54, 28, 37]"
13,"[54, 28, 26]"
15,"[54, 28, 32]"
15,"[54, 28, 18]"
13,"[54, 28, 8]"
17,"[54, 28, 27]"
19,"[54, 28, 17]"
16,"[54, 28, 0]"
22,"[54, 28, 29]"
16,"[54, 28, 6]"
13,"[54, 28, 10]"
12,"[54, 28, 12]"
13,"[54, 28, 56]"
12,"[54, 28, 35]"
13,"[54, 28, 49]"
12,"[54, 28, 55]"
15,"[54, 28, 33]"
12,"[54, 28, 4]"
16,"[54, 28, 34]"
29,"[54, 54]"
27,"[54, 54, 70]"
20,"[54, 54, 69]"
14,"[54, 54, 42]"
15,"[54, 54, 62]"
20,"[54, 54, 54]"
21,"[54, 54, 25]"
19,"[54, 54, 28]"
23,"[54, 54, 48]"
19,"[54, 54, 20]"
19,"[54, 54, 37]"
13,"[54, 54, 26]"
12,"[54, 54, 50]"
14,"[54, 54, 60]"
18,"[54, 54, 32]"
18,"[54, 54, 18]"
19,"[54, 54, 8]"
20,"[54, 54, 27]"
23,"[54, 54, 17]"
22,"[54, 54, 0]"
12,"[54, 54, 3]"
25,"[54, 54, 29]"
21,"[54, 54, 6]"
15,"[54, 54, 10]"
15,"[54, 54, 12]"
15,"[54, 54, 56]"
13,"[54, 54, 35]"
12,"[54, 54, 58]"
19,"[54, 54, 49]"
16,"[54, 54, 55]"
18,"[54, 54, 33]"
15,"[54, 54, 4]"
17,"[54, 54, 34]"
34,"[54, 70]"
23,"[54, 70, 69]"
18,"[54, 70, 42]"
16,"[54, 70, 62]"
26,"[54, 70, 54]"
23,"[54, 70, 25]"
22,"[54, 70, 28]"
25,"[54, 70, 48]"
21,"[54, 70, 20]"
19,"[54, 70, 37]"
32,"[54, 70, 70]"
17,"[54, 70, 26]"
15,"[54, 70, 50]"
17,"[54, 70, 60]"
12,"[54, 70, 64]"
20,"[54, 70, 32]"
19,"[54, 70, 18]"
19,"[54, 70, 8]"
21,"[54, 70, 27]"
25,"[54, 70, 17]"
22,"[54, 70, 0]"
28,"[54, 70, 29]"
25,"[54, 70, 6]"
17,"[54, 70, 10]"
17,"[54, 70, 12]"
18,"[54, 70, 56]"
13,"[54, 70, 35]"
13,"[54, 70, 58]"
21,"[54, 70, 49]"
19,"[54, 70, 55]"
21,"[54, 70, 33]"
16,"[54, 70, 4]"
13,"[54, 70, 53]"
19,"[54, 70, 34]"
24,"[54, 69]"
19,"[54, 69, 42]"
12,"[54, 69, 62]"
18,"[54, 69, 54]"
18,"[54, 69, 25]"
18,"[54, 69, 28]"
17,"[54, 69, 48]"
13,"[54, 69, 20]"
13,"[54, 69, 37]"
23,"[54, 69, 70]"
12,"[54, 69, 26]"
15,"[54, 69, 32]"
14,"[54, 69, 18]"
14,"[54, 69, 8]"
18,"[54, 69, 27]"
18,"[54, 69, 17]"
17,"[54, 69, 0]"
21,"[54, 69, 29]"
16,"[54, 69, 6]"
14,"[54, 69, 10]"
22,"[54, 69, 69]"
17,"[54, 69, 12]"
12,"[54, 69, 51]"
14,"[54, 69, 56]"
14,"[54, 69, 49]"
13,"[54, 69, 13]"
15,"[54, 69, 53]"
19,"[54, 69, 33]"
17,"[54, 69, 34]"
19,"[54, 42]"
12,"[54, 42, 54]"
12,"[54, 42, 28]"
17,"[54, 42, 70]"
13,"[54, 42, 29]"
14,"[54, 42, 69]"
12,"[54, 42, 33]"
12,"[54, 42, 34]"
23,"[54, 25]"
15,"[54, 25, 28]"
19,"[54, 25, 48]"
15,"[54, 25, 20]"
14,"[54, 25, 37]"
22,"[54, 25, 70]"
13,"[54, 25, 26]"
14,"[54, 25, 32]"
12,"[54, 25, 18]"
12,"[54, 25, 8]"
15,"[54, 25, 27]"
16,"[54, 25, 17]"
17,"[54, 25, 0]"
19,"[54, 25, 29]"
15,"[54, 25, 6]"
16,"[54, 25, 69]"
12,"[54, 25, 56]"
16,"[54, 25, 25]"
14,"[54, 25, 49]"
12,"[54, 25, 55]"
16,"[54, 25, 54]"
13,"[54, 25, 33]"
12,"[54, 25, 34]"
26,"[54, 48]"
12,"[54, 48, 62]"
21,"[54, 48, 48]"
15,"[54, 48, 20]"
26,"[54, 48, 70]"
16,"[54, 48, 32]"
14,"[54, 48, 18]"
14,"[54, 48, 8]"
17,"[54, 48, 27]"
21,"[54, 48, 17]"
21,"[54, 48, 0]"
21,"[54, 48, 29]"
20,"[54, 48, 6]"
13,"[54, 48, 10]"
18,"[54, 48, 69]"
13,"[54, 48, 12]"
13,"[54, 48, 56]"
17,"[54, 48, 25]"
17,"[54, 48, 28]"
15,"[54, 48, 49]"
16,"[54, 48, 55]"
22,"[54, 48, 54]"
14,"[54, 48, 4]"
12,"[54, 48, 42]"
17,"[54, 48, 33]"
15,"[54, 48, 34]"
22,"[54, 20]"
14,"[54, 20, 37]"
13,"[54, 20, 20]"
21,"[54, 20, 70]"
14,"[54, 20, 62]"
12,"[54, 20, 26]"
12,"[54, 20, 50]"
12,"[54, 20, 60]"
15,"[54, 20, 32]"
13,"[54, 20, 18]"
13,"[54, 20, 8]"
15,"[54, 20, 27]"
18,"[54, 20, 17]"
17,"[54, 20, 0]"
18,"[54, 20, 29]"
16,"[54, 20, 6]"
12,"[54, 20, 10]"
16,"[54, 20, 69]"
13,"[54, 20, 12]"
13,"[54, 20, 56]"
14,"[54, 20, 25]"
17,"[54, 20, 48]"
15,"[54, 20, 28]"
13,"[54, 20, 49]"
12,"[54, 20, 4]"
14,"[54, 20, 54]"
14,"[54, 20, 33]"
15,"[54, 20, 34]"
21,"[54, 37]"
12,"[54, 37, 20]"
20,"[54, 37, 70]"
12,"[54, 37, 62]"
14,"[54, 37, 26]"
15,"[54, 37, 60]"
13,"[54, 37, 32]"
12,"[54, 37, 18]"
12,"[54, 37, 8]"
15,"[54, 37, 27]"
16,"[54, 37, 17]"
17,"[54, 37, 0]"
17,"[54, 37, 29]"
17,"[54, 37, 6]"
13,"[54, 37, 69]"
15,"[54, 37, 25]"
18,"[54, 37, 48]"
13,"[54, 37, 28]"
14,"[54, 37, 49]"
13,"[54, 37, 55]"
13,"[54, 37, 54]"
14,"[54, 37, 4]"
13,"[54, 37, 33]"
12,"[54, 37, 34]"
17,"[54, 26]"
13,"[54, 26, 50]"
12,"[54, 26, 32]"
12,"[54, 26, 27]"
13,"[54, 26, 17]"
13,"[54, 26, 0]"
14,"[54, 26, 29]"
15,"[54, 26, 6]"
17,"[54, 26, 70]"
15,"[54, 26, 48]"
17,"[54, 50]"
13,"[54, 50, 17]"
12,"[54, 50, 0]"
14,"[54, 50, 29]"
14,"[54, 50, 6]"
17,"[54, 50, 70]"
15,"[54, 50, 48]"
12,"[54, 50, 54]"
19,"[54, 60]"
12,"[54, 60, 32]"
12,"[54, 60, 18]"
12,"[54, 60, 8]"
13,"[54, 60, 27]"
16,"[54, 60, 17]"
14,"[54, 60, 0]"
15,"[54, 60, 29]"
17,"[54, 60, 6]"
19,"[54, 60, 70]"
13,"[54, 60, 25]"
17,"[54, 60, 48]"
13,"[54, 60, 28]"
12,"[54, 60, 49]"
13,"[54, 60, 55]"
13,"[54, 60, 26]"
12,"[54, 60, 54]"
12,"[54, 60, 50]"
12,"[54, 36]"
12,"[54, 64]"
12,"[54, 64, 64]"
12,"[54, 64, 70]"
21,"[54, 32]"
17,"[54, 32, 18]"
18,"[54, 32, 8]"
19,"[54, 32, 27]"
18,"[54, 32, 17]"
16,"[54, 32, 0]"
20,"[54, 32, 29]"
16,"[54, 32, 6]"
15,"[54, 32, 10]"
21,"[54, 32, 70]"
17,"[54, 32, 69]"
13,"[54, 32, 12]"
14,"[54, 32, 56]"
16,"[54, 32, 25]"
16,"[54, 32, 48]"
17,"[54, 32, 28]"
12,"[54, 32, 35]"
14,"[54, 32, 54]"
13,"[54, 32, 33]"
15,"[54, 32, 32]"
12,"[54, 32, 4]"
12,"[54, 32, 20]"
12,"[54, 32, 34]"
19,"[54, 18]"
15,"[54, 18, 8]"
13,"[54, 18, 18]"
17,"[54, 18, 27]"
16,"[54, 18, 17]"
15,"[54, 18, 0]"
19,"[54, 18, 29]"
16,"[54, 18, 6]"
13,"[54, 18, 10]"
18,"[54, 18, 70]"
13,"[54, 18, 69]"
13,"[54, 18, 56]"
15,"[54, 18, 25]"
15,"[54, 18, 48]"
14,"[54, 18, 28]"
12,"[54, 18, 35]"
12,"[54, 18, 33]"
13,"[54, 18, 32]"
12,"[54, 18, 37]"
20,"[54, 8]"
13,"[54, 8, 8]"
17,"[54, 8, 18]"
19,"[54, 8, 27]"
18,"[54, 8, 17]"
17,"[54, 8, 0]"
20,"[54, 8, 29]"
17,"[54, 8, 6]"
15,"[54, 8, 10]"
19,"[54, 8, 70]"
16,"[54, 8, 69]"
15,"[54, 8, 56]"
16,"[54, 8, 25]"
15,"[54, 8, 48]"
17,"[54, 8, 28]"
12,"[54, 8, 35]"
12,"[54, 8, 54]"
14,"[54, 8, 33]"
15,"[54, 8, 32]"
12,"[54, 8, 4]"
12,"[54, 8, 20]"
12,"[54, 8, 34]"
23,"[54, 27]"
21,"[54, 27, 17]"
18,"[54, 27, 0]"
23,"[54, 27, 29]"
19,"[54, 27, 6]"
12,"[54, 27, 8]"
14,"[54, 27, 10]"
23,"[54, 27, 70]"
19,"[54, 27, 69]"
12,"[54, 27, 12]"
13,"[54, 27, 56]"
16,"[54, 27, 25]"
16,"[54, 27, 48]"
16,"[54, 27, 28]"
13,"[54, 27, 35]"
12,"[54, 27, 49]"
12,"[54, 27, 55]"
12,"[54, 27, 18]"
12,"[54, 27, 54]"
17,"[54, 27, 27]"
16,"[54, 27, 33]"
15,"[54, 27, 4]"
14,"[54, 27, 34]"
13,"[54, 27, 32]"
12,"[54, 27, 20]"
28,"[54, 17]"
19,"[54, 17, 0]"
25,"[54, 17, 29]"
22,"[54, 17, 6]"
14,"[54, 17, 8]"
13,"[54, 17, 10]"
26,"[54, 17, 70]"
19,"[54, 17, 69]"
12,"[54, 17, 12]"
13,"[54, 17, 56]"
17,"[54, 17, 25]"
19,"[54, 17, 48]"
16,"[54, 17, 28]"
19,"[54, 17, 17]"
13,"[54, 17, 49]"
14,"[54, 17, 55]"
12,"[54, 17, 18]"
18,"[54, 17, 27]"
16,"[54, 17, 33]"
17,"[54, 17, 4]"
14,"[54, 17, 54]"
14,"[54, 17, 34]"
14,"[54, 17, 32]"
13,"[54, 17, 20]"
24,"[54, 0]"
12,"[54, 0, 3]"
21,"[54, 0, 29]"
21,"[54, 0, 6]"
14,"[54, 0, 8]"
14,"[54, 0, 10]"
24,"[54, 0, 70]"
17,"[54, 0, 69]"
15,"[54, 0, 56]"
18,"[54, 0, 25]"
20,"[54, 0, 48]"
15,"[54, 0, 28]"
18,"[54, 0, 17]"
15,"[54, 0, 49]"
15,"[54, 0, 55]"
14,"[54, 0, 54]"
18,"[54, 0, 0]"
13,"[54, 0, 18]"
17,"[54, 0, 27]"
16,"[54, 0, 33]"
15,"[54, 0, 4]"
13,"[54, 0, 34]"
12,"[54, 0, 20]"
12,"[54, 0, 32]"
12,"[54, 3]"
28,"[54, 29]"
20,"[54, 29, 6]"
13,"[54, 29, 8]"
12,"[54, 29, 10]"
26,"[54, 29, 70]"
17,"[54, 29, 69]"
12,"[54, 29, 12]"
12,"[54, 29, 56]"
16,"[54, 29, 25]"
18,"[54, 29, 48]"
15,"[54, 29, 28]"
18,"[54, 29, 17]"
12,"[54, 29, 49]"
13,"[54, 29, 55]"
20,"[54, 29, 29]"
15,"[54, 29, 27]"
15,"[54, 29, 33]"
17,"[54, 29, 0]"
17,"[54, 29, 4]"
12,"[54, 29, 54]"
13,"[54, 29, 34]"
12,"[54, 29, 20]"
27,"[54, 6]"
12,"[54, 6, 8]"
12,"[54, 6, 10]"
26,"[54, 6, 70]"
16,"[54, 6, 69]"
15,"[54, 6, 25]"
19,"[54, 6, 48]"
12,"[54, 6, 28]"
19,"[54, 6, 17]"
15,"[54, 6, 49]"
17,"[54, 6, 55]"
15,"[54, 6, 6]"
15,"[54, 6, 54]"
18,"[54, 6, 0]"
22,"[54, 6, 29]"
15,"[54, 6, 27]"
12,"[54, 6, 33]"
16,"[54, 6, 4]"
19,"[54, 10]"
18,"[54, 10, 70]"
14,"[54, 10, 69]"
12,"[54, 10, 56]"
13,"[54, 10, 25]"
13,"[54, 10, 48]"
13,"[54, 10, 28]"
12,"[54, 10, 17]"
12,"[54, 10, 35]"
12,"[54, 10, 6]"
13,"[54, 10, 54]"
13,"[54, 10, 0]"
16,"[54, 10, 29]"
12,"[54, 10, 33]"
18,"[54, 12]"
16,"[54, 12, 70]"
12,"[54, 12, 42]"
12,"[54, 51]"
19,"[54, 56]"
13,"[54, 56, 25]"
15,"[54, 56, 48]"
12,"[54, 56, 28]"
18,"[54, 56, 70]"
12,"[54, 56, 6]"
13,"[54, 56, 69]"
13,"[54, 56, 54]"
12,"[54, 56, 0]"
14,"[54, 56, 29]"
13,"[54, 56, 33]"
14,"[54, 35]"
12,"[54, 35, 58]"
14,"[54, 35, 70]"
12,"[54, 35, 29]"
13,"[54, 58]"
13,"[54, 58, 70]"
21,"[54, 49]"
20,"[54, 49, 70]"
14,"[54, 49, 49]"
17,"[54, 49, 48]"
14,"[54, 49, 55]"
16,"[54, 49, 17]"
15,"[54, 49, 6]"
16,"[54, 49, 69]"
12,"[54, 49, 25]"
14,"[54, 49, 33]"
14,"[54, 49, 27]"
17,"[54, 49, 29]"
15,"[54, 49, 0]"
14,"[54, 49, 54]"
19,"[54, 55]"
14,"[54, 55, 17]"
13,"[54, 55, 6]"
14,"[54, 55, 70]"
13,"[54, 55, 0]"
14,"[54, 55, 29]"
13,"[54, 13]"
12,"[54, 13, 53]"
13,"[54, 13, 70]"
15,"[54, 53]"
14,"[54, 53, 70]"
23,"[54, 33]"
16,"[54, 33, 48]"
15,"[54, 33, 17]"
14,"[54, 33, 27]"
18,"[54, 33, 29]"
15,"[54, 33, 0]"
15,"[54, 33, 69]"
20,"[54, 33, 70]"
15,"[54, 33, 54]"
13,"[54, 33, 34]"
15,"[54, 33, 28]"
15,"[54, 33, 25]"
13,"[54, 33, 32]"
12,"[54, 33, 18]"
12,"[54, 33, 6]"
12,"[54, 33, 20]"
19,"[54, 4]"
18,"[54, 4, 70]"
14,"[54, 4, 48]"
12,"[54, 4, 10]"
12,"[54, 4, 17]"
18,"[54, 4, 29]"
13,"[54, 4, 0]"
14,"[54, 4, 6]"
13,"[54, 4, 4]"
20,"[54, 34]"
17,"[54, 34, 33]"
16,"[54, 34, 28]"
14,"[54, 34, 25]"
14,"[54, 34, 48]"
13,"[54, 34, 54]"
14,"[54, 34, 32]"
12,"[54, 34, 27]"
14,"[54, 34, 17]"
17,"[54, 34, 70]"
14,"[54, 34, 0]"
12,"[54, 34, 6]"
15,"[54, 34, 29]"
12,"[54, 34, 20]"
13,"[54, 34, 69]"
12,"[54, 34, 34]"
34,[25]
28,"[25, 28]"
23,"[25, 28, 48]"
12,"[25, 28, 62]"
16,"[25, 28, 20]"
14,"[25, 28, 37]"
25,"[25, 28, 70]"
12,"[25, 28, 26]"
12,"[25, 28, 50]"
16,"[25, 28, 32]"
14,"[25, 28, 18]"
14,"[25, 28, 8]"
18,"[25, 28, 27]"
19,"[25, 28, 17]"
18,"[25, 28, 0]"
24,"[25, 28, 29]"
18,"[25, 28, 6]"
15,"[25, 28, 10]"
21,"[25, 28, 69]"
16,"[25, 28, 12]"
14,"[25, 28, 56]"
22,"[25, 28, 25]"
16,"[25, 28, 28]"
13,"[25, 28, 35]"
15,"[25, 28, 49]"
15,"[25, 28, 55]"
15,"[25, 28, 4]"
23,"[25, 28, 54]"
13,"[25, 28, 53]"
13,"[25, 28, 42]"
16,"[25, 28, 33]"
15,"[25, 28, 34]"
30,"[25, 48]"
15,"[25, 48, 62]"
26,"[25, 48, 48]"
21,"[25, 48, 20]"
22,"[25, 48, 37]"
30,"[25, 48, 70]"
16,"[25, 48, 26]"
16,"[25, 48, 50]"
18,"[25, 48, 60]"
21,"[25, 48, 32]"
17,"[25, 48, 18]"
18,"[25, 48, 8]"
23,"[25, 48, 27]"
24,"[25, 48, 17]"
24,"[25, 48, 0]"
12,"[25, 48, 3]"
27,"[25, 48, 29]"
24,"[25, 48, 6]"
19,"[25, 48, 10]"
23,"[25, 48, 69]"
17,"[25, 48, 12]"
20,"[25, 48, 56]"
23,"[25, 48, 25]"
23,"[25, 48, 28]"
14,"[25, 48, 35]"
14,"[25, 48, 58]"
18,"[25, 48, 49]"
18,"[25, 48, 55]"
19,"[25, 48, 33]"
19,"[25, 48, 4]"
17,"[25, 48, 34]"
25,"[25, 48, 54]"
14,"[25, 48, 53]"
16,"[25, 48, 42]"
19,"[25, 62]"
15,"[25, 62, 48]"
12,"[25, 62, 37]"
18,"[25, 62, 70]"
13,"[25, 62, 32]"
12,"[25, 62, 8]"
12,"[25, 62, 27]"
13,"[25, 62, 17]"
14,"[25, 62, 0]"
17,"[25, 62, 29]"
14,"[25, 62, 6]"
12,"[25, 62, 10]"
12,"[25, 62, 69]"
12,"[25, 62, 28]"
13,"[25, 62, 49]"
14,"[25, 62, 54]"
25,"[25, 20]"
17,"[25, 20, 37]"
13,"[25, 20, 20]"
24,"[25, 20, 70]"
14,"[25, 20, 62]"
13,"[25, 20, 26]"
13,"[25, 20, 50]"
14,"[25, 20, 60]"
18,"[25, 20, 32]"
15,"[25, 20, 18]"
15,"[25, 20, 8]"
18,"[25, 20, 27]"
21,"[25, 20, 17]"
18,"[25, 20, 0]"
21,"[25, 20, 29]"
18,"[25, 20, 6]"
14,"[25, 20, 10]"
18,"[25, 20, 69]"
14,"[25, 20, 12]"
15,"[25, 20, 56]"
16,"[25, 20, 25]"
21,"[25, 20, 48]"
18,"[25, 20, 28]"
12,"[25, 20, 35]"
15,"[25, 20, 49]"
14,"[25, 20, 4]"
16,"[25, 20, 54]"
12,"[25, 20, 42]"
16,"[25, 20, 33]"
16,"[25, 20, 34]"
27,"[25, 37]"
15,"[25, 37, 20]"
26,"[25, 37, 70]"
13,"[25, 37, 62]"
14,"[25, 37, 26]"
19,"[25, 37, 60]"
17,"[25, 37, 32]"
15,"[25, 37, 18]"
15,"[25, 37, 8]"
20,"[25, 37, 27]"
22,"[25, 37, 17]"
21,"[25, 37, 0]"
23,"[25, 37, 29]"
22,"[25, 37, 6]"
14,"[25, 37, 10]"
17,"[25, 37, 69]"
12,"[25, 37, 12]"
14,"[25, 37, 56]"
18,"[25, 37, 25]"
