support,pattern
25,"[33, 69, 4]"
19,"[33, 69, 3]"
33,"[33, 69, 6]"
17,"[33, 69, 7]"
26,"[33, 69, 34]"
26,"[33, 69, 33]"
29,"[33, 69, 28]"
34,"[33, 69, 25]"
26,"[33, 69, 20]"
34,"[33, 69, 69]"
27,"[33, 69, 13]"
26,"[33, 69, 53]"
26,"[33, 69, 8]"
23,"[33, 69, 26]"
25,"[33, 69, 37]"
30,"[33, 69, 42]"
26,"[33, 69, 12]"
25,"[33, 69, 51]"
41,"[33, 0]"
30,"[33, 0, 55]"
31,"[33, 0, 54]"
29,"[33, 0, 49]"
38,"[33, 0, 70]"
21,"[33, 0, 10]"
21,"[33, 0, 32]"
16,"[33, 0, 18]"
29,"[33, 0, 27]"
25,"[33, 0, 56]"
24,"[33, 0, 35]"
21,"[33, 0, 58]"
32,"[33, 0, 0]"
39,"[33, 0, 17]"
39,"[33, 0, 29]"
25,"[33, 0, 4]"
24,"[33, 0, 3]"
29,"[33, 0, 6]"
19,"[33, 0, 7]"
23,"[33, 0, 34]"
26,"[33, 0, 33]"
28,"[33, 0, 28]"
30,"[33, 0, 25]"
34,"[33, 0, 48]"
20,"[33, 0, 20]"
35,"[33, 0, 69]"
18,"[33, 0, 13]"
17,"[33, 0, 53]"
17,"[33, 0, 8]"
20,"[33, 0, 26]"
24,"[33, 0, 37]"
18,"[33, 0, 42]"
17,"[33, 0, 12]"
19,"[33, 0, 51]"
26,"[33, 10]"
17,"[33, 10, 32]"
20,"[33, 10, 27]"
23,"[33, 10, 56]"
26,"[33, 10, 70]"
17,"[33, 10, 35]"
23,"[33, 10, 0]"
25,"[33, 10, 17]"
24,"[33, 10, 29]"
19,"[33, 10, 6]"
17,"[33, 10, 34]"
21,"[33, 10, 33]"
20,"[33, 10, 28]"
23,"[33, 10, 25]"
23,"[33, 10, 48]"
21,"[33, 10, 54]"
17,"[33, 10, 20]"
22,"[33, 10, 69]"
16,"[33, 10, 26]"
16,"[33, 10, 37]"
22,"[33, 10, 55]"
21,"[33, 10, 49]"
27,"[33, 56]"
27,"[33, 56, 70]"
17,"[33, 56, 35]"
16,"[33, 56, 58]"
22,"[33, 56, 0]"
19,"[33, 56, 27]"
25,"[33, 56, 17]"
23,"[33, 56, 29]"
17,"[33, 56, 4]"
18,"[33, 56, 6]"
17,"[33, 56, 34]"
22,"[33, 56, 33]"
19,"[33, 56, 28]"
22,"[33, 56, 25]"
21,"[33, 56, 48]"
21,"[33, 56, 54]"
16,"[33, 56, 20]"
24,"[33, 56, 69]"
21,"[33, 56, 55]"
21,"[33, 56, 49]"
30,"[33, 35]"
20,"[33, 35, 58]"
30,"[33, 35, 70]"
24,"[33, 35, 0]"
19,"[33, 35, 27]"
28,"[33, 35, 17]"
27,"[33, 35, 29]"
21,"[33, 35, 6]"
18,"[33, 35, 34]"
19,"[33, 35, 33]"
21,"[33, 35, 28]"
24,"[33, 35, 25]"
26,"[33, 35, 48]"
25,"[33, 35, 54]"
17,"[33, 35, 20]"
26,"[33, 35, 69]"
16,"[33, 35, 26]"
18,"[33, 35, 37]"
21,"[33, 35, 55]"
22,"[33, 35, 49]"
26,"[33, 58]"
26,"[33, 58, 70]"
21,"[33, 58, 0]"
19,"[33, 58, 27]"
24,"[33, 58, 17]"
24,"[33, 58, 29]"
17,"[33, 58, 6]"
16,"[33, 58, 34]"
19,"[33, 58, 33]"
20,"[33, 58, 28]"
20,"[33, 58, 25]"
22,"[33, 58, 48]"
22,"[33, 58, 54]"
16,"[33, 58, 20]"
22,"[33, 58, 69]"
16,"[33, 58, 37]"
20,"[33, 58, 55]"
19,"[33, 58, 49]"
17,"[33, 1]"
28,"[33, 60]"
18,"[33, 60, 4]"
21,"[33, 60, 6]"
28,"[33, 60, 70]"
18,"[33, 60, 33]"
17,"[33, 60, 28]"
20,"[33, 60, 27]"
26,"[33, 60, 17]"
24,"[33, 60, 29]"
23,"[33, 60, 0]"
19,"[33, 60, 25]"
22,"[33, 60, 48]"
19,"[33, 60, 54]"
24,"[33, 60, 69]"
16,"[33, 60, 32]"
17,"[33, 60, 18]"
18,"[33, 60, 8]"
19,"[33, 60, 26]"
20,"[33, 60, 50]"
21,"[33, 60, 55]"
19,"[33, 60, 49]"
16,"[33, 60, 60]"
29,"[33, 4]"
19,"[33, 4, 6]"
28,"[33, 4, 70]"
18,"[33, 4, 34]"
20,"[33, 4, 33]"
19,"[33, 4, 28]"
17,"[33, 4, 27]"
23,"[33, 4, 17]"
24,"[33, 4, 29]"
23,"[33, 4, 0]"
21,"[33, 4, 25]"
23,"[33, 4, 48]"
18,"[33, 4, 54]"
24,"[33, 4, 69]"
18,"[33, 4, 4]"
21,"[33, 4, 55]"
20,"[33, 4, 49]"
24,"[33, 3]"
20,"[33, 3, 6]"
17,"[33, 3, 7]"
24,"[33, 3, 70]"
16,"[33, 3, 34]"
18,"[33, 3, 33]"
17,"[33, 3, 28]"
18,"[33, 3, 27]"
21,"[33, 3, 17]"
22,"[33, 3, 29]"
19,"[33, 3, 0]"
20,"[33, 3, 25]"
21,"[33, 3, 48]"
18,"[33, 3, 54]"
21,"[33, 3, 69]"
17,"[33, 3, 4]"
18,"[33, 3, 55]"
19,"[33, 3, 49]"
37,"[33, 6]"
20,"[33, 6, 7]"
37,"[33, 6, 70]"
22,"[33, 6, 34]"
25,"[33, 6, 33]"
25,"[33, 6, 28]"
26,"[33, 6, 27]"
35,"[33, 6, 17]"
33,"[33, 6, 29]"
30,"[33, 6, 0]"
26,"[33, 6, 25]"
30,"[33, 6, 48]"
27,"[33, 6, 54]"
20,"[33, 6, 20]"
34,"[33, 6, 69]"
18,"[33, 6, 13]"
17,"[33, 6, 53]"
21,"[33, 6, 35]"
16,"[33, 6, 32]"
16,"[33, 6, 8]"
24,"[33, 6, 6]"
27,"[33, 6, 4]"
19,"[33, 6, 58]"
19,"[33, 6, 26]"
23,"[33, 6, 56]"
22,"[33, 6, 37]"
29,"[33, 6, 55]"
25,"[33, 6, 49]"
18,"[33, 6, 10]"
19,"[33, 6, 42]"
17,"[33, 6, 12]"
18,"[33, 6, 51]"
20,"[33, 7]"
20,"[33, 7, 70]"
16,"[33, 7, 28]"
18,"[33, 7, 17]"
17,"[33, 7, 29]"
17,"[33, 7, 25]"
18,"[33, 7, 48]"
17,"[33, 7, 69]"
32,"[33, 34]"
26,"[33, 34, 33]"
28,"[33, 34, 28]"
24,"[33, 34, 27]"
29,"[33, 34, 17]"
29,"[33, 34, 29]"
26,"[33, 34, 0]"
31,"[33, 34, 25]"
29,"[33, 34, 48]"
25,"[33, 34, 54]"
21,"[33, 34, 20]"
28,"[33, 34, 69]"
16,"[33, 34, 13]"
17,"[33, 34, 53]"
21,"[33, 34, 32]"
18,"[33, 34, 18]"
20,"[33, 34, 8]"
30,"[33, 34, 70]"
25,"[33, 34, 6]"
19,"[33, 34, 4]"
16,"[33, 34, 34]"
20,"[33, 34, 26]"
16,"[33, 34, 50]"
16,"[33, 34, 56]"
19,"[33, 34, 37]"
24,"[33, 34, 55]"
25,"[33, 34, 49]"
16,"[33, 34, 60]"
16,"[33, 34, 42]"
17,"[33, 34, 51]"
34,"[33, 33]"
31,"[33, 33, 28]"
25,"[33, 33, 27]"
30,"[33, 33, 17]"
30,"[33, 33, 29]"
28,"[33, 33, 0]"
32,"[33, 33, 25]"
30,"[33, 33, 48]"
28,"[33, 33, 54]"
22,"[33, 33, 20]"
29,"[33, 33, 69]"
18,"[33, 33, 32]"
16,"[33, 33, 8]"
32,"[33, 33, 70]"
27,"[33, 33, 6]"
22,"[33, 33, 4]"
17,"[33, 33, 34]"
18,"[33, 33, 33]"
18,"[33, 33, 26]"
20,"[33, 33, 37]"
23,"[33, 33, 55]"
24,"[33, 33, 49]"
18,"[33, 33, 42]"
27,"[33, 13]"
24,"[33, 13, 53]"
23,"[33, 13, 70]"
18,"[33, 13, 6]"
16,"[33, 13, 33]"
20,"[33, 13, 28]"
22,"[33, 13, 48]"
19,"[33, 13, 0]"
21,"[33, 13, 29]"
21,"[33, 13, 17]"
18,"[33, 13, 54]"
22,"[33, 13, 69]"
18,"[33, 13, 25]"
27,"[33, 53]"
16,"[33, 53, 32]"
23,"[33, 53, 70]"
18,"[33, 53, 6]"
20,"[33, 53, 28]"
16,"[33, 53, 49]"
23,"[33, 53, 48]"
19,"[33, 53, 0]"
22,"[33, 53, 29]"
21,"[33, 53, 17]"
21,"[33, 53, 54]"
16,"[33, 53, 51]"
19,"[33, 53, 25]"
19,"[33, 53, 69]"
31,"[33, 42]"
26,"[33, 42, 69]"
16,"[33, 42, 42]"
24,"[33, 42, 29]"
19,"[33, 42, 6]"
27,"[33, 42, 70]"
17,"[33, 42, 33]"
18,"[33, 42, 28]"
20,"[33, 42, 25]"
23,"[33, 42, 48]"
20,"[33, 42, 54]"
21,"[33, 42, 0]"
16,"[33, 42, 60]"
20,"[33, 42, 27]"
25,"[33, 42, 17]"
21,"[33, 42, 51]"
18,"[33, 42, 49]"
19,"[33, 42, 13]"
19,"[33, 42, 53]"
16,"[33, 42, 32]"
16,"[33, 42, 14]"
26,"[33, 12]"
23,"[33, 12, 42]"
16,"[33, 12, 0]"
23,"[33, 12, 69]"
18,"[33, 12, 51]"
23,"[33, 12, 70]"
18,"[33, 12, 25]"
21,"[33, 12, 48]"
16,"[33, 12, 54]"
18,"[33, 12, 29]"
18,"[33, 12, 17]"
26,"[33, 51]"
22,"[33, 51, 70]"
17,"[33, 51, 25]"
21,"[33, 51, 48]"
16,"[33, 51, 49]"
16,"[33, 51, 32]"
16,"[33, 51, 27]"
20,"[33, 51, 17]"
18,"[33, 51, 29]"
17,"[33, 51, 0]"
20,"[33, 51, 69]"
18,"[33, 51, 13]"
17,"[33, 51, 53]"
19,"[33, 36]"
19,"[33, 36, 17]"
18,"[33, 36, 29]"
19,"[33, 36, 70]"
18,"[33, 14]"
16,"[33, 63]"
16,"[33, 63, 70]"
16,"[33, 63, 17]"
48,[28]
47,"[28, 25]"
35,"[28, 25, 49]"
46,"[28, 25, 48]"
34,"[28, 25, 25]"
47,"[28, 25, 70]"
40,"[28, 25, 54]"
28,"[28, 25, 32]"
29,"[28, 25, 18]"
32,"[28, 25, 55]"
30,"[28, 25, 20]"
33,"[28, 25, 37]"
28,"[28, 25, 26]"
26,"[28, 25, 50]"
28,"[28, 25, 8]"
35,"[28, 25, 27]"
45,"[28, 25, 17]"
43,"[28, 25, 29]"
38,"[28, 25, 69]"
38,"[28, 25, 0]"
21,"[28, 25, 10]"
23,"[28, 25, 56]"
26,"[28, 25, 35]"
22,"[28, 25, 58]"
26,"[28, 25, 60]"
26,"[28, 25, 4]"
21,"[28, 25, 3]"
36,"[28, 25, 6]"
17,"[28, 25, 7]"
23,"[28, 25, 34]"
28,"[28, 25, 33]"
31,"[28, 25, 28]"
20,"[28, 25, 13]"
20,"[28, 25, 53]"
23,"[28, 25, 42]"
19,"[28, 25, 12]"
20,"[28, 25, 51]"
17,"[28, 25, 36]"
36,"[28, 49]"
22,"[28, 49, 48]"
20,"[28, 49, 49]"
16,"[28, 49, 25]"
33,"[28, 49, 70]"
27,"[28, 49, 54]"
19,"[28, 49, 32]"
29,"[28, 49, 55]"
17,"[28, 49, 20]"
17,"[28, 49, 37]"
17,"[28, 49, 8]"
24,"[28, 49, 27]"
32,"[28, 49, 17]"
32,"[28, 49, 29]"
28,"[28, 49, 69]"
25,"[28, 49, 0]"
18,"[28, 49, 4]"
23,"[28, 49, 6]"
18,"[28, 49, 33]"
18,"[28, 49, 28]"
16,"[28, 49, 53]"
16,"[28, 49, 51]"
47,"[28, 48]"
35,"[28, 48, 49]"
37,"[28, 48, 48]"
32,"[28, 48, 25]"
45,"[28, 48, 70]"
40,"[28, 48, 54]"
27,"[28, 48, 32]"
27,"[28, 48, 18]"
31,"[28, 48, 55]"
29,"[28, 48, 20]"
30,"[28, 48, 37]"
27,"[28, 48, 26]"
25,"[28, 48, 50]"
27,"[28, 48, 8]"
32,"[28, 48, 27]"
44,"[28, 48, 17]"
42,"[28, 48, 29]"
37,"[28, 48, 69]"
37,"[28, 48, 0]"
20,"[28, 48, 10]"
21,"[28, 48, 56]"
23,"[28, 48, 35]"
20,"[28, 48, 58]"
25,"[28, 48, 60]"
26,"[28, 48, 4]"
21,"[28, 48, 3]"
34,"[28, 48, 6]"
16,"[28, 48, 7]"
22,"[28, 48, 34]"
26,"[28, 48, 33]"
28,"[28, 48, 28]"
19,"[28, 48, 13]"
21,"[28, 48, 53]"
21,"[28, 48, 42]"
18,"[28, 48, 12]"
21,"[28, 48, 51]"
48,"[28, 70]"
45,"[28, 70, 48]"
46,"[28, 70, 54]"
31,"[28, 70, 32]"
29,"[28, 70, 18]"
46,"[28, 70, 70]"
33,"[28, 70, 55]"
36,"[28, 70, 20]"
34,"[28, 70, 37]"
29,"[28, 70, 26]"
27,"[28, 70, 50]"
29,"[28, 70, 8]"
35,"[28, 70, 27]"
46,"[28, 70, 17]"
45,"[28, 70, 29]"
39,"[28, 70, 69]"
41,"[28, 70, 0]"
34,"[28, 70, 49]"
26,"[28, 70, 10]"
27,"[28, 70, 56]"
28,"[28, 70, 35]"
23,"[28, 70, 58]"
26,"[28, 70, 60]"
28,"[28, 70, 4]"
23,"[28, 70, 3]"
37,"[28, 70, 6]"
18,"[28, 70, 7]"
29,"[28, 70, 34]"
31,"[28, 70, 33]"
40,"[28, 70, 28]"
43,"[28, 70, 25]"
23,"[28, 70, 13]"
22,"[28, 70, 53]"
24,"[28, 70, 42]"
22,"[28, 70, 12]"
23,"[28, 70, 51]"
18,"[28, 70, 36]"
17,"[28, 70, 63]"
46,"[28, 54]"
28,"[28, 54, 32]"
27,"[28, 54, 18]"
44,"[28, 54, 70]"
33,"[28, 54, 55]"
37,"[28, 54, 54]"
31,"[28, 54, 20]"
31,"[28, 54, 37]"
29,"[28, 54, 26]"
28,"[28, 54, 50]"
27,"[28, 54, 8]"
32,"[28, 54, 27]"
44,"[28, 54, 17]"
43,"[28, 54, 29]"
38,"[28, 54, 69]"
33,"[28, 54, 48]"
38,"[28, 54, 0]"
30,"[28, 54, 49]"
24,"[28, 54, 10]"
25,"[28, 54, 56]"
24,"[28, 54, 35]"
20,"[28, 54, 58]"
25,"[28, 54, 60]"
24,"[28, 54, 4]"
21,"[28, 54, 3]"
33,"[28, 54, 6]"
16,"[28, 54, 7]"
23,"[28, 54, 34]"
25,"[28, 54, 33]"
30,"[28, 54, 28]"
31,"[28, 54, 25]"
23,"[28, 54, 13]"
21,"[28, 54, 53]"
22,"[28, 54, 42]"
18,"[28, 54, 12]"
20,"[28, 54, 51]"
18,"[28, 54, 36]"
33,"[28, 32]"
30,"[28, 32, 18]"
31,"[28, 32, 70]"
25,"[28, 32, 55]"
27,"[28, 32, 54]"
19,"[28, 32, 20]"
20,"[28, 32, 37]"
18,"[28, 32, 26]"
18,"[28, 32, 32]"
29,"[28, 32, 8]"
29,"[28, 32, 27]"
32,"[28, 32, 17]"
31,"[28, 32, 29]"
26,"[28, 32, 69]"
26,"[28, 32, 48]"
29,"[28, 32, 0]"
22,"[28, 32, 49]"
19,"[28, 32, 10]"
22,"[28, 32, 56]"
21,"[28, 32, 35]"
20,"[28, 32, 58]"
23,"[28, 32, 4]"
20,"[28, 32, 3]"
27,"[28, 32, 6]"
16,"[28, 32, 7]"
20,"[28, 32, 34]"
24,"[28, 32, 33]"
25,"[28, 32, 28]"
26,"[28, 32, 25]"
17,"[28, 32, 51]"
32,"[28, 18]"
31,"[28, 18, 70]"
24,"[28, 18, 55]"
28,"[28, 18, 54]"
21,"[28, 18, 20]"
19,"[28, 18, 37]"
17,"[28, 18, 26]"
17,"[28, 18, 32]"
28,"[28, 18, 8]"
28,"[28, 18, 27]"
31,"[28, 18, 17]"
31,"[28, 18, 29]"
26,"[28, 18, 69]"
27,"[28, 18, 48]"
29,"[28, 18, 0]"
22,"[28, 18, 49]"
19,"[28, 18, 10]"
22,"[28, 18, 56]"
20,"[28, 18, 35]"
17,"[28, 18, 58]"
22,"[28, 18, 4]"
18,"[28, 18, 3]"
27,"[28, 18, 6]"
20,"[28, 18, 34]"
22,"[28, 18, 33]"
25,"[28, 18, 28]"
26,"[28, 18, 25]"
16,"[28, 18, 51]"
33,"[28, 55]"
18,"[28, 55, 54]"
21,"[28, 55, 20]"
20,"[28, 55, 27]"
25,"[28, 55, 17]"
25,"[28, 55, 29]"
30,"[28, 55, 69]"
30,"[28, 55, 70]"
19,"[28, 55, 48]"
21,"[28, 55, 0]"
20,"[28, 55, 55]"
16,"[28, 55, 4]"
18,"[28, 55, 6]"
18,"[28, 55, 33]"
17,"[28, 55, 25]"
36,"[28, 20]"
22,"[28, 20, 37]"
19,"[28, 20, 26]"
19,"[28, 20, 50]"
17,"[28, 20, 32]"
17,"[28, 20, 8]"
22,"[28, 20, 27]"
30,"[28, 20, 17]"
28,"[28, 20, 29]"
31,"[28, 20, 69]"
34,"[28, 20, 70]"
27,"[28, 20, 48]"
27,"[28, 20, 0]"
22,"[28, 20, 55]"
24,"[28, 20, 54]"
24,"[28, 20, 49]"
16,"[28, 20, 10]"
17,"[28, 20, 56]"
19,"[28, 20, 60]"
17,"[28, 20, 4]"
21,"[28, 20, 6]"
18,"[28, 20, 33]"
23,"[28, 20, 28]"
26,"[28, 20, 25]"
36,"[28, 37]"
25,"[28, 37, 26]"
24,"[28, 37, 50]"
22,"[28, 37, 32]"
21,"[28, 37, 18]"
21,"[28, 37, 8]"
28,"[28, 37, 27]"
33,"[28, 37, 17]"
31,"[28, 37, 29]"
32,"[28, 37, 69]"
35,"[28, 37, 70]"
26,"[28, 37, 48]"
30,"[28, 37, 0]"
26,"[28, 37, 55]"
25,"[28, 37, 54]"
23,"[28, 37, 49]"
17,"[28, 37, 10]"
19,"[28, 37, 56]"
26,"[28, 37, 60]"
23,"[28, 37, 4]"
17,"[28, 37, 3]"
27,"[28, 37, 6]"
16,"[28, 37, 34]"
20,"[28, 37, 33]"
20,"[28, 37, 28]"
22,"[28, 37, 25]"
20,"[28, 37, 20]"
17,"[28, 37, 13]"
16,"[28, 37, 42]"
16,"[28, 37, 51]"
16,"[28, 37, 36]"
31,"[28, 26]"
25,"[28, 26, 50]"
18,"[28, 26, 32]"
18,"[28, 26, 18]"
19,"[28, 26, 8]"
21,"[28, 26, 27]"
28,"[28, 26, 17]"
25,"[28, 26, 29]"
26,"[28, 26, 69]"
29,"[28, 26, 70]"
26,"[28, 26, 48]"
24,"[28, 26, 0]"
21,"[28, 26, 55]"
20,"[28, 26, 54]"
20,"[28, 26, 49]"
21,"[28, 26, 4]"
25,"[28, 26, 6]"
20,"[28, 26, 33]"
20,"[28, 26, 28]"
21,"[28, 26, 25]"
17,"[28, 26, 20]"
29,"[28, 50]"
17,"[28, 50, 32]"
16,"[28, 50, 18]"
18,"[28, 50, 8]"
21,"[28, 50, 27]"
27,"[28, 50, 17]"
24,"[28, 50, 29]"
23,"[28, 50, 69]"
26,"[28, 50, 70]"
21,"[28, 50, 48]"
23,"[28, 50, 0]"
19,"[28, 50, 55]"
19,"[28, 50, 54]"
19,"[28, 50, 49]"
19,"[28, 50, 4]"
22,"[28, 50, 6]"
18,"[28, 50, 33]"
17,"[28, 50, 28]"
19,"[28, 50, 25]"
30,"[28, 8]"
28,"[28, 8, 27]"
29,"[28, 8, 17]"
27,"[28, 8, 29]"
26,"[28, 8, 69]"
29,"[28, 8, 70]"
25,"[28, 8, 48]"
25,"[28, 8, 0]"
24,"[28, 8, 55]"
26,"[28, 8, 54]"
21,"[28, 8, 49]"
19,"[28, 8, 10]"
16,"[28, 8, 32]"
22,"[28, 8, 56]"
18,"[28, 8, 35]"
16,"[28, 8, 58]"
23,"[28, 8, 4]"
18,"[28, 8, 3]"
26,"[28, 8, 6]"
16,"[28, 8, 7]"
18,"[28, 8, 34]"
22,"[28, 8, 33]"
25,"[28, 8, 28]"
25,"[28, 8, 25]"
19,"[28, 8, 20]"
16,"[28, 8, 8]"
17,"[28, 8, 26]"
18,"[28, 8, 37]"
37,"[28, 27]"
34,"[28, 27, 17]"
32,"[28, 27, 29]"
30,"[28, 27, 69]"
34,"[28, 27, 70]"
27,"[28, 27, 48]"
32,"[28, 27, 0]"
26,"[28, 27, 55]"
28,"[28, 27, 54]"
24,"[28, 27, 49]"
20,"[28, 27, 10]"
16,"[28, 27, 32]"
23,"[28, 27, 27]"
23,"[28, 27, 56]"
21,"[28, 27, 35]"
19,"[28, 27, 58]"
25,"[28, 27, 4]"
22,"[28, 27, 3]"
30,"[28, 27, 6]"
16,"[28, 27, 7]"
21,"[28, 27, 34]"
26,"[28, 27, 33]"
24,"[28, 27, 28]"
26,"[28, 27, 25]"
21,"[28, 27, 20]"
17,"[28, 27, 8]"
19,"[28, 27, 26]"
21,"[28, 27, 37]"
46,"[28, 17]"
41,"[28, 17, 29]"
37,"[28, 17, 69]"
44,"[28, 17, 70]"
36,"[28, 17, 48]"
38,"[28, 17, 0]"
31,"[28, 17, 55]"
34,"[28, 17, 54]"
29,"[28, 17, 49]"
23,"[28, 17, 10]"
18,"[28, 17, 32]"
28,"[28, 17, 27]"
26,"[28, 17, 56]"
24,"[28, 17, 35]"
19,"[28, 17, 58]"
41,"[28, 17, 17]"
18,"[28, 17, 60]"
26,"[28, 17, 4]"
22,"[28, 17, 3]"
34,"[28, 17, 6]"
17,"[28, 17, 7]"
22,"[28, 17, 34]"
28,"[28, 17, 33]"
30,"[28, 17, 28]"
30,"[28, 17, 25]"
25,"[28, 17, 20]"
16,"[28, 17, 13]"
16,"[28, 17, 53]"
22,"[28, 17, 26]"
27,"[28, 17, 37]"
18,"[28, 17, 42]"
18,"[28, 17, 12]"
18,"[28, 17, 51]"
45,"[28, 29]"
36,"[28, 29, 69]"
43,"[28, 29, 70]"
36,"[28, 29, 48]"
38,"[28, 29, 0]"
30,"[28, 29, 55]"
33,"[28, 29, 54]"
29,"[28, 29, 49]"
23,"[28, 29, 10]"
19,"[28, 29, 32]"
29,"[28, 29, 27]"
26,"[28, 29, 56]"
24,"[28, 29, 35]"
20,"[28, 29, 58]"
41,"[28, 29, 17]"
38,"[28, 29, 29]"
18,"[28, 29, 60]"
27,"[28, 29, 4]"
18,"[28, 29, 3]"
33,"[28, 29, 6]"
17,"[28, 29, 7]"
21,"[28, 29, 34]"
28,"[28, 29, 33]"
29,"[28, 29, 28]"
29,"[28, 29, 25]"
25,"[28, 29, 20]"
16,"[28, 29, 13]"
16,"[28, 29, 53]"
22,"[28, 29, 26]"
27,"[28, 29, 37]"
18,"[28, 29, 42]"
18,"[28, 29, 12]"
19,"[28, 29, 51]"
43,"[28, 69]"
39,"[28, 69, 70]"
36,"[28, 69, 48]"
32,"[28, 69, 0]"
25,"[28, 69, 55]"
33,"[28, 69, 54]"
28,"[28, 69, 49]"
19,"[28, 69, 10]"
25,"[28, 69, 32]"
25,"[28, 69, 18]"
27,"[28, 69, 27]"
21,"[28, 69, 56]"
17,"[28, 69, 50]"
22,"[28, 69, 35]"
19,"[28, 69, 58]"
37,"[28, 69, 17]"
35,"[28, 69, 29]"
17,"[28, 69, 60]"
25,"[28, 69, 4]"
17,"[28, 69, 3]"
32,"[28, 69, 6]"
24,"[28, 69, 34]"
24,"[28, 69, 33]"
27,"[28, 69, 28]"
32,"[28, 69, 25]"
24,"[28, 69, 20]"
33,"[28, 69, 69]"
26,"[28, 69, 13]"
25,"[28, 69, 53]"
26,"[28, 69, 8]"
21,"[28, 69, 26]"
23,"[28, 69, 37]"
29,"[28, 69, 42]"
24,"[28, 69, 12]"
23,"[28, 69, 51]"
41,"[28, 0]"
29,"[28, 0, 55]"
30,"[28, 0, 54]"
29,"[28, 0, 49]"
38,"[28, 0, 70]"
21,"[28, 0, 10]"
20,"[28, 0, 32]"
16,"[28, 0, 18]"
30,"[28, 0, 27]"
25,"[28, 0, 56]"
24,"[28, 0, 35]"
20,"[28, 0, 58]"
31,"[28, 0, 0]"
39,"[28, 0, 17]"
37,"[28, 0, 29]"
25,"[28, 0, 4]"
24,"[28, 0, 3]"
29,"[28, 0, 6]"
16,"[28, 0, 7]"
22,"[28, 0, 34]"
25,"[28, 0, 33]"
27,"[28, 0, 28]"
28,"[28, 0, 25]"
33,"[28, 0, 48]"
20,"[28, 0, 20]"
34,"[28, 0, 69]"
16,"[28, 0, 13]"
17,"[28, 0, 8]"
19,"[28, 0, 26]"
24,"[28, 0, 37]"
18,"[28, 0, 42]"
17,"[28, 0, 12]"
19,"[28, 0, 51]"
26,"[28, 10]"
16,"[28, 10, 32]"
18,"[28, 10, 27]"
24,"[28, 10, 56]"
26,"[28, 10, 70]"
16,"[28, 10, 35]"
23,"[28, 10, 0]"
25,"[28, 10, 17]"
22,"[28, 10, 29]"
17,"[28, 10, 6]"
17,"[28, 10, 34]"
21,"[28, 10, 33]"
19,"[28, 10, 28]"
21,"[28, 10, 25]"
23,"[28, 10, 48]"
21,"[28, 10, 54]"
16,"[28, 10, 20]"
22,"[28, 10, 69]"
16,"[28, 10, 26]"
17,"[28, 10, 37]"
21,"[28, 10, 55]"
21,"[28, 10, 49]"
27,"[28, 56]"
27,"[28, 56, 70]"
16,"[28, 56, 35]"
23,"[28, 56, 0]"
18,"[28, 56, 27]"
26,"[28, 56, 17]"
22,"[28, 56, 29]"
16,"[28, 56, 4]"
17,"[28, 56, 6]"
17,"[28, 56, 34]"
22,"[28, 56, 33]"
19,"[28, 56, 28]"
21,"[28, 56, 25]"
21,"[28, 56, 48]"
21,"[28, 56, 54]"
16,"[28, 56, 20]"
24,"[28, 56, 69]"
16,"[28, 56, 26]"
17,"[28, 56, 37]"
21,"[28, 56, 55]"
21,"[28, 56, 49]"
30,"[28, 35]"
21,"[28, 35, 58]"
30,"[28, 35, 70]"
24,"[28, 35, 0]"
17,"[28, 35, 27]"
29,"[28, 35, 17]"
26,"[28, 35, 29]"
20,"[28, 35, 6]"
19,"[28, 35, 34]"
19,"[28, 35, 33]"
21,"[28, 35, 28]"
22,"[28, 35, 25]"
26,"[28, 35, 48]"
25,"[28, 35, 54]"
18,"[28, 35, 20]"
25,"[28, 35, 69]"
16,"[28, 35, 26]"
16,"[28, 35, 56]"
19,"[28, 35, 37]"
21,"[28, 35, 55]"
23,"[28, 35, 49]"
16,"[28, 35, 51]"
26,"[28, 58]"
26,"[28, 58, 70]"
22,"[28, 58, 0]"
18,"[28, 58, 27]"
25,"[28, 58, 17]"
23,"[28, 58, 29]"
17,"[28, 58, 6]"
16,"[28, 58, 34]"
19,"[28, 58, 33]"
20,"[28, 58, 28]"
19,"[28, 58, 25]"
22,"[28, 58, 48]"
22,"[28, 58, 54]"
17,"[28, 58, 20]"
21,"[28, 58, 69]"
17,"[28, 58, 37]"
20,"[28, 58, 55]"
20,"[28, 58, 49]"
27,"[28, 60]"
18,"[28, 60, 4]"
20,"[28, 60, 6]"
27,"[28, 60, 70]"
17,"[28, 60, 33]"
19,"[28, 60, 27]"
24,"[28, 60, 17]"
22,"[28, 60, 29]"
22,"[28, 60, 0]"
16,"[28, 60, 25]"
19,"[28, 60, 48]"
17,"[28, 60, 54]"
24,"[28, 60, 69]"
16,"[28, 60, 18]"
18,"[28, 60, 8]"
18,"[28, 60, 26]"
19,"[28, 60, 50]"
20,"[28, 60, 55]"
18,"[28, 60, 49]"
29,"[28, 4]"
18,"[28, 4, 6]"
27,"[28, 4, 70]"
17,"[28, 4, 34]"
19,"[28, 4, 33]"
19,"[28, 4, 28]"
22,"[28, 4, 17]"
21,"[28, 4, 29]"
22,"[28, 4, 0]"
19,"[28, 4, 25]"
21,"[28, 4, 48]"
19,"[28, 4, 54]"
16,"[28, 4, 20]"
23,"[28, 4, 69]"
18,"[28, 4, 4]"
